BANK_ID,BANK_NAME,IFS_CODE,EST_YEAR
4878,BANK4878,BANK14979,1987
4879,BANK4879,BANK567947,1960
4880,BANK4880,BANK483425,1977
4881,BANK4881,BANK42755,2014
4882,BANK4882,BANK872664,1968
4883,BANK4883,BANK536761,2004
4884,BANK4884,BANK898126,1995
4885,BANK4885,BANK913164,1996
4886,BANK4886,BANK133737,1970
4887,BANK4887,BANK600915,1977
4888,BANK4888,BANK603994,2010
4889,BANK4889,BANK107341,1997
4890,BANK4890,BANK89738,2001
4891,BANK4891,BANK579457,1950
4892,BANK4892,BANK383108,1993
4893,BANK4893,BANK851137,1980
4894,BANK4894,BANK569371,1958
4895,BANK4895,BANK148702,1983
4896,BANK4896,BANK323880,1991
4897,BANK4897,BANK373857,1999
4898,BANK4898,BANK521298,1973
4899,BANK4899,BANK71113,2003
4900,BANK4900,BANK856967,1954
4901,BANK4901,BANK561423,1993
4902,BANK4902,BANK952541,1983
4903,BANK4903,BANK275356,1993
4904,BANK4904,BANK111912,2013
4905,BANK4905,BANK978927,2003
4906,BANK4906,BANK734387,1962
4907,BANK4907,BANK269664,1963
4908,BANK4908,BANK392544,1998
4909,BANK4909,BANK208493,1953
4910,BANK4910,BANK429191,2003
4911,BANK4911,BANK478454,1998
4912,BANK4912,BANK898125,1984
4913,BANK4913,BANK722614,1992
4914,BANK4914,BANK940087,1958
4915,BANK4915,BANK880657,2007
4916,BANK4916,BANK788862,2003
4917,BANK4917,BANK526880,1952
4918,BANK4918,BANK958961,1972
4919,BANK4919,BANK926346,2013
4920,BANK4920,BANK504302,1971
4921,BANK4921,BANK916102,1982
4922,BANK4922,BANK808139,1979
4923,BANK4923,BANK3114,1996
4924,BANK4924,BANK752328,1989
4925,BANK4925,BANK253792,1972
4926,BANK4926,BANK937706,2002
4927,BANK4927,BANK65174,1956
4928,BANK4928,BANK814347,1977
4929,BANK4929,BANK274609,2003
4930,BANK4930,BANK571417,1979
4931,BANK4931,BANK627688,1981
4932,BANK4932,BANK514602,1993
4933,BANK4933,BANK44940,1987
4934,BANK4934,BANK927171,1950
4935,BANK4935,BANK515655,1957
4936,BANK4936,BANK877889,2008
4937,BANK4937,BANK937652,1969
4938,BANK4938,BANK622926,1981
4939,BANK4939,BANK15930,1950
4940,BANK4940,BANK915610,1989
4941,BANK4941,BANK836040,2012
4942,BANK4942,BANK440624,1984
4943,BANK4943,BANK761661,1987
4944,BANK4944,BANK535462,1989
4945,BANK4945,BANK854650,2006
4946,BANK4946,BANK989011,1962
4947,BANK4947,BANK460901,1965
4948,BANK4948,BANK864608,1985
4949,BANK4949,BANK495345,1958
4950,BANK4950,BANK887476,1958
4951,BANK4951,BANK477282,2013
4952,BANK4952,BANK215904,1981
4953,BANK4953,BANK767400,1978
4954,BANK4954,BANK853760,1955
4955,BANK4955,BANK184013,1966
4956,BANK4956,BANK968970,2001
4957,BANK4957,BANK232528,1953
4958,BANK4958,BANK655049,2007
4959,BANK4959,BANK183751,1996
4960,BANK4960,BANK990932,1984
4961,BANK4961,BANK577044,1994
4962,BANK4962,BANK393677,1963
4963,BANK4963,BANK109426,1993
4964,BANK4964,BANK164695,1982
4965,BANK4965,BANK383232,1958
4966,BANK4966,BANK490778,1981
4967,BANK4967,BANK558017,1985
4968,BANK4968,BANK895958,1990
4969,BANK4969,BANK163787,1988
4970,BANK4970,BANK483743,2008
4971,BANK4971,BANK4379,1951
4972,BANK4972,BANK374259,1982
4973,BANK4973,BANK375672,2001
4974,BANK4974,BANK248379,1994
4975,BANK4975,BANK952996,1963
4976,BANK4976,BANK74972,1993
4977,BANK4977,BANK182935,1956
4978,BANK4978,BANK662517,1969
4979,BANK4979,BANK273849,1950
4980,BANK4980,BANK281920,1963
4981,BANK4981,BANK857545,1965
4982,BANK4982,BANK106827,1951
4983,BANK4983,BANK164308,1973
4984,BANK4984,BANK830959,2005
4985,BANK4985,BANK59275,1965
4986,BANK4986,BANK462537,1959
4987,BANK4987,BANK62152,1982
4988,BANK4988,BANK762278,1954
4989,BANK4989,BANK593098,1983
4990,BANK4990,BANK893916,2010
4991,BANK4991,BANK168721,2013
4992,BANK4992,BANK179251,1961
4993,BANK4993,BANK610636,1972
4994,BANK4994,BANK640485,1999
4995,BANK4995,BANK529955,1967
4996,BANK4996,BANK495219,2007
4997,BANK4997,BANK95324,1970
4998,BANK4998,BANK391405,1970
4999,BANK4999,BANK764118,2010
5000,BANK5000,BANK52201,1983
